returned,customer_gender,country,customer_segment,product_category,product_subcategory,brand,payment_method,device_type,traffic_source,membership_status,shipping_method,warehouse_region,season,holiday_season,day_of_week,quarter,customer_age,unit_price,quantity,discount_percent,discount_amount,shipping_cost,tax_amount,order_amount,delivery_days,review_rating,customer_lifetime_value,profit_margin_percent,profit_amount,high_value_order,order_year,order_month,order_day,order_dow,return_prediction
0,female,france,premium,home & kitchen,furniture,quickcart,cash on delivery,tablet,organic search,gold,standard,central,spring,no,Thursday,2,57,133.81,3,25,100.36,4.11,40.25,345.43,6,5,3678.27,11.05,38.17,0,2023,5,18,5,Not Returned
0,female,germany,new,groceries,snacks,valuemax,wallet,desktop,email,silver,same day,north,spring,no,Thursday,2,44,16.1,3,10,4.83,23.5,5.71,72.68,1,3.7,1264.76,22.23,16.16,0,2023,5,18,5,Not Returned
0,male,pakistan,returning,home & kitchen,decor,ecolife,debit card,tablet,referral,standard,express,east,spring,no,Friday,2,46,235.82,4,10,94.33,17.72,64.31,930.98,7,3.2,15903.77,25.6,238.33,1,2023,5,19,6,Returned
0,female,united states,premium,home & kitchen,appliances,apex,bank transfer,mobile,direct,gold,pickup,south,spring,no,Friday,2,21,170.78,5,0,0,5.82,86.21,945.93,5,3.5,5225.07,25.82,244.24,1,2023,5,19,6,Returned
0,male,saudi arabia,loyal,toys,action figures,ecolife,paypal,desktop,referral,standard,standard,south,spring,no,Friday,2,25,18.14,6,0,0,10.06,9.66,128.56,5,4.4,2289.39,15.56,20,0,2023,5,19,6,Not Returned
1,female,uae,loyal,home & kitchen,decor,quickcart,cash on delivery,mobile,organic search,gold,express,central,spring,no,Saturday,2,18,187.46,3,35,196.83,13.31,37.65,416.51,0,2.3,5415.94,13.59,56.6,1,2023,5,20,7,Returned
0,male,india,loyal,toys,puzzles,apex,credit card,mobile,organic search,silver,standard,south,spring,no,Saturday,2,34,43.3,3,15,19.48,10.53,14.68,135.63,7,3.2,1716.94,15.87,21.52,0,2023,5,20,7,Returned
0,female,canada,new,sports,outdoor,urbanco,wallet,mobile,referral,standard,standard,central,spring,yes,Saturday,2,22,61.6,5,5,15.4,13.91,12.06,318.57,4,5,3707.52,14.8,47.15,0,2023,5,20,7,Not Returned
0,other,pakistan,loyal,home & kitchen,appliances,primeplus,wallet,mobile,paid ads,standard,standard,central,spring,no,Sunday,2,18,185.69,3,5,27.85,8.41,48.67,586.3,5,3.8,3980.78,10.65,62.44,1,2023,5,21,1,Not Returned
0,female,germany,returning,home & kitchen,appliances,trendify,credit card,desktop,email,standard,standard,central,spring,no,Sunday,2,44,222.08,3,20,133.25,8.25,43.04,584.28,7,4.5,10634.22,24.45,142.86,1,2023,5,21,1,Not Returned
0,female,pakistan,new,toys,educational,nova,wallet,tablet,referral,standard,standard,central,spring,no,Sunday,2,34,26.76,4,0,0,6.65,8.39,122.08,6,4.4,1782.69,23.74,28.98,0,2023,5,21,1,Not Returned
0,male,united kingdom,returning,groceries,snacks,quickcart,wallet,desktop,direct,silver,standard,west,spring,no,Sunday,2,32,10.22,6,10,6.13,9.37,6.02,70.58,9,4.4,1293.6,26.86,18.96,0,2023,5,21,1,Not Returned
0,male,india,premium,electronics,accessories,trendify,cash on delivery,mobile,email,standard,express,east,spring,no,Monday,2,41,258.17,5,10,129.08,18.39,117.46,1297.62,3,3.9,21479.65,18.83,244.34,1,2023,5,22,2,Not Returned
0,female,saudi arabia,new,fashion,women clothing,trendify,paypal,desktop,organic search,standard,express,south,spring,no,Tuesday,2,21,64.37,3,20,38.62,12.1,17.34,183.93,3,4.2,686.42,30.47,56.04,0,2023,5,23,3,Not Returned
0,female,uae,returning,books,education,freshmart,paypal,mobile,organic search,platinum,express,central,spring,no,Tuesday,2,27,14.32,4,0,0,9.96,4.58,71.82,0,4.3,792.75,22.88,16.43,0,2023,5,23,3,Not Returned
0,female,india,returning,fashion,shoes,trendify,credit card,desktop,direct,standard,standard,central,spring,no,Wednesday,2,61,111,2,0,0,10.36,25.47,257.83,9,3.3,3936.87,30.6,78.9,0,2023,5,24,4,Not Returned
0,male,united kingdom,returning,books,non-fiction,freshmart,debit card,desktop,referral,silver,standard,south,spring,no,Thursday,2,30,16.95,2,20,6.78,5.85,3.99,36.96,5,3.1,734.52,10.99,4.06,0,2023,5,25,5,Returned
0,female,australia,loyal,home & kitchen,cookware,trendify,paypal,desktop,organic search,gold,standard,north,spring,no,Friday,2,61,173.82,3,10,52.15,3.45,17.79,490.55,9,4.3,2159.23,34.25,168.01,1,2023,5,26,6,Not Returned
0,male,uae,premium,fashion,shoes,quickcart,wallet,mobile,referral,silver,express,south,spring,no,Saturday,2,22,36.93,3,10,11.08,13.59,3.72,117.02,2,4.1,1905.24,48.87,57.19,0,2023,5,27,7,Not Returned
0,female,pakistan,returning,electronics,mobile,urbanco,paypal,mobile,direct,standard,standard,east,spring,no,Saturday,2,45,205.5,4,10,82.2,8.77,91.68,840.25,6,4.9,3377.89,18.11,152.17,1,2023,5,27,7,Not Returned
0,female,pakistan,returning,beauty,makeup,urbanco,wallet,mobile,social media,platinum,express,west,spring,no,Sunday,2,31,23.92,2,0,0,5.56,3.21,56.61,4,4.1,477.72,18.69,10.58,0,2023,5,28,1,Not Returned
0,female,saudi arabia,loyal,electronics,headphones,apex,credit card,mobile,organic search,standard,standard,central,spring,no,Sunday,2,47,505.44,2,20,202.18,6.39,43.56,858.65,6,4.2,15547.58,7.84,67.32,1,2023,5,28,1,Not Returned
0,male,united states,returning,home & kitchen,cookware,zenith,debit card,mobile,paid ads,standard,standard,central,spring,no,Sunday,2,32,252.1,2,30,151.26,7.34,54.8,415.08,9,3.5,1549.19,18,74.71,1,2023,5,28,1,Not Returned
0,female,india,returning,beauty,fragrance,ecolife,debit card,desktop,organic search,gold,standard,west,spring,no,Monday,2,36,64.21,2,10,12.84,4.54,9.22,129.34,3,4,1143.22,28.36,36.68,0,2023,5,29,2,Not Returned
0,female,australia,returning,groceries,beverages,freshmart,wallet,mobile,email,silver,express,west,spring,yes,Tuesday,2,45,57.61,2,10,11.52,15.52,6.99,126.21,3,4.2,1603.96,24.01,30.3,0,2023,5,30,3,Not Returned
0,other,pakistan,returning,home & kitchen,appliances,urbanco,credit card,mobile,paid ads,standard,express,north,spring,no,Tuesday,2,39,164.73,3,0,0,14.76,22.88,531.83,2,4.2,6936.04,23.16,123.17,1,2023,5,30,3,Not Returned
0,female,canada,new,sports,outdoor,valuemax,wallet,desktop,referral,standard,standard,north,spring,no,Tuesday,2,18,105.95,3,0,0,7.16,37.91,362.92,3,3.6,2098.12,23.28,84.49,0,2023,5,30,3,Returned
0,male,france,returning,beauty,fragrance,primeplus,credit card,mobile,referral,platinum,express,north,spring,no,Wednesday,2,38,31.25,3,0,0,7.83,5.69,107.27,2,4.8,1976.11,34.32,36.82,0,2023,5,31,4,Not Returned
0,male,saudi arabia,returning,groceries,dairy,nova,paypal,desktop,paid ads,standard,pickup,north,spring,no,Wednesday,2,48,9.97,3,10,2.99,9.18,2.01,38.11,8,5,348.99,32.53,12.4,0,2023,5,31,4,Not Returned
0,female,france,loyal,groceries,beverages,zenith,debit card,mobile,email,standard,standard,south,spring,no,Wednesday,2,46,34.49,1,10,3.45,2.51,2.89,36.44,3,3.7,1196.47,31.5,11.48,0,2023,5,31,4,Not Returned
0,male,france,loyal,fashion,men clothing,ecolife,cash on delivery,desktop,paid ads,gold,pickup,west,summer,no,Friday,2,39,109.52,3,15,49.28,7.34,22.48,309.1,3,5,4346.03,22.72,70.23,0,2023,6,2,6,Not Returned
0,male,australia,loyal,home & kitchen,appliances,quickcart,cash on delivery,mobile,referral,silver,standard,west,summer,no,Friday,2,18,168.62,2,0,0,7.59,24.38,369.21,5,4,6178.64,17.51,64.65,0,2023,6,2,6,Not Returned
1,male,france,new,groceries,snacks,trendify,debit card,desktop,direct,standard,pickup,central,summer,no,Friday,2,41,45.71,2,15,13.71,7.08,5.84,90.63,6,4.6,1379.54,30.88,27.99,0,2023,6,2,6,Not Returned
0,male,united kingdom,new,sports,equipment,primeplus,bank transfer,tablet,referral,standard,express,south,summer,no,Sunday,2,46,37.32,2,15,11.2,15.46,7.16,86.06,3,2.8,1854.69,26.34,22.67,0,2023,6,4,1,Returned
1,male,united states,loyal,electronics,accessories,ecolife,cash on delivery,desktop,direct,standard,standard,central,summer,no,Sunday,2,29,202.94,2,0,0,5.38,40.7,451.96,6,1.9,9737.45,16.79,75.88,1,2023,6,4,1,Returned
0,male,germany,returning,home & kitchen,appliances,valuemax,debit card,mobile,email,silver,express,south,summer,no,Sunday,2,26,123.02,3,25,92.26,13.74,33.93,324.47,3,2.6,2096.47,8.44,27.39,0,2023,6,4,1,Returned
0,male,united kingdom,returning,fashion,women clothing,primeplus,credit card,desktop,organic search,silver,standard,east,summer,no,Sunday,2,37,74.58,1,0,0,5.62,5.17,85.37,0,4.2,639.43,41.66,35.57,0,2023,6,4,1,Not Returned
1,female,pakistan,premium,home & kitchen,decor,valuemax,paypal,mobile,social media,standard,express,south,summer,no,Sunday,2,41,99.83,2,0,0,13.68,15.78,229.12,3,3.1,4668.16,16.31,37.37,0,2023,6,4,1,Returned
0,female,india,returning,electronics,headphones,nova,cash on delivery,mobile,direct,standard,same day,east,summer,no,Monday,2,18,331.22,3,0,0,16.72,64.38,1074.76,0,4.5,15103.4,12.25,131.66,1,2023,6,5,2,Not Returned
0,female,united kingdom,premium,fashion,women clothing,urbanco,credit card,mobile,referral,standard,express,east,summer,yes,Monday,2,28,74.74,2,20,29.9,13.72,14.48,147.78,4,5,2020.08,25.02,36.97,0,2023,6,5,2,Not Returned
0,male,united kingdom,new,electronics,mobile,zenith,wallet,desktop,organic search,silver,express,east,summer,no,Monday,2,34,328.56,1,0,0,16.21,22.73,367.5,5,4.5,2692.77,8.81,32.38,0,2023,6,5,2,Not Returned
0,female,united kingdom,returning,groceries,snacks,quickcart,debit card,mobile,organic search,standard,standard,central,summer,no,Monday,2,27,37.19,2,0,0,9.29,4.66,88.33,4,4.3,363.05,22.74,20.09,0,2023,6,5,2,Not Returned
0,male,germany,returning,sports,equipment,zenith,bank transfer,mobile,paid ads,platinum,standard,central,summer,no,Monday,2,40,120.52,3,0,0,3.57,28.62,393.75,5,4.2,3403.12,35.06,138.05,1,2023,6,5,2,Not Returned
0,male,pakistan,returning,groceries,dairy,valuemax,cash on delivery,mobile,referral,silver,express,east,summer,yes,Wednesday,2,49,12.75,5,35,22.31,18.6,3.44,63.48,5,5,745.98,18.74,11.9,0,2023,6,7,4,Not Returned
0,male,saudi arabia,returning,home & kitchen,furniture,trendify,wallet,desktop,paid ads,silver,standard,central,summer,no,Thursday,2,36,164.76,2,0,0,9.7,36.9,376.12,4,2.9,2595.21,39.26,147.66,0,2023,6,8,5,Returned
0,male,uae,returning,books,education,urbanco,cash on delivery,desktop,social media,standard,express,south,summer,no,Friday,2,66,35.33,3,15,15.9,15.03,12.71,117.83,1,3.9,1658.81,22.71,26.76,0,2023,6,9,6,Not Returned
0,female,united kingdom,new,books,comics,zenith,credit card,desktop,direct,standard,pickup,central,summer,no,Friday,2,25,11.44,3,5,1.72,6.6,1.44,40.64,5,4.1,731.18,25.07,10.19,0,2023,6,9,6,Not Returned
0,female,saudi arabia,returning,toys,board games,ecolife,bank transfer,mobile,social media,silver,pickup,central,summer,yes,Friday,2,37,29.96,2,25,14.98,7.79,2.99,55.72,5,4.5,20,27.65,15.41,0,2023,6,9,6,Not Returned
0,male,saudi arabia,new,fashion,men clothing,zenith,bank transfer,mobile,organic search,standard,standard,central,summer,no,Friday,2,44,67.25,1,5,3.36,3.83,2.63,70.35,6,4.6,191.72,30.52,21.47,0,2023,6,9,6,Not Returned
0,female,united kingdom,new,fashion,men clothing,nova,paypal,mobile,email,silver,standard,east,summer,no,Friday,2,48,66.46,3,15,29.91,7.29,21.44,198.2,7,4.8,3969.3,10.94,21.68,0,2023,6,9,6,Not Returned
0,male,saudi arabia,premium,home & kitchen,cookware,trendify,cash on delivery,mobile,direct,standard,express,north,summer,no,Friday,2,47,143.95,2,0,0,13.96,17.34,319.2,7,3.7,6459.86,9.01,28.76,0,2023,6,9,6,Not Returned
0,female,australia,new,groceries,beverages,trendify,wallet,desktop,email,standard,standard,central,summer,no,Friday,2,28,21.12,2,5,2.11,10.58,2.92,53.63,9,3.8,543.55,24.52,13.15,0,2023,6,9,6,Not Returned
0,female,saudi arabia,loyal,toys,action figures,valuemax,cash on delivery,mobile,email,standard,standard,west,summer,no,Friday,2,47,72.83,5,10,36.42,10.05,32.39,370.17,5,4.3,6875.16,7.63,28.24,0,2023,6,9,6,Not Returned
0,male,germany,returning,books,education,trendify,cash on delivery,mobile,email,gold,standard,south,summer,no,Saturday,2,49,14.15,1,30,4.24,1.65,1.33,12.89,5,4.6,20,12.88,1.66,0,2023,6,10,7,Not Returned
0,female,pakistan,loyal,electronics,laptop,primeplus,debit card,mobile,social media,standard,standard,central,summer,no,Saturday,2,40,498.79,5,5,124.7,9.31,295.13,2673.69,6,4.2,35741.12,20.48,547.57,1,2023,6,10,7,Not Returned
1,male,united states,loyal,books,fiction,trendify,debit card,mobile,email,standard,express,west,summer,yes,Sunday,2,20,9.03,1,40,3.61,13.79,0.3,19.51,5,3.4,607.59,17.09,3.33,0,2023,6,11,1,Returned
0,male,saudi arabia,premium,sports,fitness,apex,credit card,desktop,organic search,silver,express,north,summer,no,Sunday,2,34,99.39,5,0,0,17.99,51.01,565.95,2,5,2319.96,24.62,139.34,1,2023,6,11,1,Not Returned
0,male,germany,loyal,fashion,bags,freshmart,bank transfer,mobile,email,standard,express,west,summer,no,Sunday,2,34,129.49,5,0,0,20.27,31.06,698.78,2,3.7,6325.72,12.99,90.77,1,2023,6,11,1,Not Returned
0,female,uae,premium,fashion,shoes,quickcart,bank transfer,mobile,social media,standard,standard,south,summer,no,Sunday,2,46,102.06,3,20,61.24,7.01,17.21,269.16,4,3.4,5292.38,32,86.13,0,2023,6,11,1,Returned
1,female,australia,returning,books,fiction,trendify,wallet,desktop,email,platinum,standard,north,summer,no,Monday,2,32,45.42,4,0,0,3.78,16.28,201.74,3,4,2531.21,8.05,16.24,0,2023,6,12,2,Not Returned
0,male,australia,new,toys,educational,ecolife,credit card,mobile,organic search,gold,standard,central,summer,no,Monday,2,32,26.98,3,0,0,2.89,9.09,92.92,6,4.8,1099.67,15.94,14.81,0,2023,6,12,2,Not Returned
0,male,united kingdom,new,sports,outdoor,freshmart,cash on delivery,mobile,email,standard,standard,central,summer,no,Monday,2,33,75.79,2,0,0,2.89,9.98,164.45,6,4,1398.58,27.89,45.87,0,2023,6,12,2,Not Returned
0,male,canada,returning,electronics,mobile,ecolife,bank transfer,mobile,organic search,silver,pickup,west,summer,no,Tuesday,2,42,364.05,2,20,145.62,9.35,85.69,677.52,3,4.9,8624.85,19.19,130.02,1,2023,6,13,3,Not Returned
0,male,united states,loyal,beauty,fragrance,zenith,bank transfer,mobile,direct,standard,same day,south,summer,no,Tuesday,2,52,43.01,5,0,0,24.03,10.01,249.09,1,4.9,5120.88,22.55,56.17,0,2023,6,13,3,Not Returned
0,female,france,loyal,groceries,dairy,ecolife,wallet,mobile,paid ads,standard,standard,east,summer,no,Wednesday,2,18,21.69,1,10,2.17,2.42,2.45,24.39,6,2.4,968.14,9.08,2.21,0,2023,6,14,4,Returned
0,male,united states,returning,beauty,haircare,trendify,paypal,desktop,email,silver,pickup,west,summer,no,Wednesday,2,60,69.68,5,35,121.94,10.02,27.79,264.27,5,3.4,3985.78,31.38,82.93,0,2023,6,14,4,Returned
0,female,france,new,groceries,dairy,apex,debit card,mobile,direct,gold,express,west,summer,no,Thursday,2,46,25.11,3,20,15.07,12.2,3.44,75.9,4,4.2,511.25,17.38,13.19,0,2023,6,15,5,Not Returned
0,female,united states,new,beauty,fragrance,apex,bank transfer,mobile,organic search,silver,express,central,summer,no,Thursday,2,28,58.59,1,5,2.93,12.74,7.03,75.43,8,5,766.77,20.2,15.24,0,2023,6,15,5,Not Returned
0,female,australia,loyal,groceries,beverages,ecolife,paypal,mobile,paid ads,gold,standard,east,summer,no,Friday,2,49,26.15,5,0,0,5.16,11.32,147.23,3,4.3,1948.21,21.32,31.39,0,2023,6,16,6,Not Returned
0,male,saudi arabia,loyal,electronics,headphones,primeplus,wallet,mobile,email,standard,standard,east,summer,no,Friday,2,23,495.93,1,5,24.8,6.57,48.5,526.2,5,4.5,10378.56,14.92,78.51,1,2023,6,16,6,Not Returned
0,male,saudi arabia,premium,electronics,headphones,ecolife,wallet,mobile,referral,silver,express,west,summer,no,Friday,2,25,510.36,4,10,204.14,15.64,156.75,2009.69,6,4.7,12707.88,18.2,365.76,1,2023,6,16,6,Not Returned
0,female,united kingdom,new,toys,educational,quickcart,bank transfer,desktop,email,standard,express,central,summer,no,Saturday,2,47,36.63,4,0,0,13.12,5.83,165.47,4,4.2,2890.85,22.33,36.95,0,2023,6,17,7,Not Returned
0,female,uae,new,electronics,laptop,nova,credit card,mobile,direct,gold,same day,east,summer,no,Saturday,2,52,256.74,3,0,0,24.93,75.21,870.36,0,3.9,11074.13,30.6,266.33,1,2023,6,17,7,Not Returned
0,male,united kingdom,returning,home & kitchen,decor,trendify,cash on delivery,mobile,email,standard,same day,south,summer,no,Saturday,2,18,94.82,2,5,9.48,21.5,13.2,214.86,3,3.9,1231.01,33.3,71.55,0,2023,6,17,7,Not Returned
0,female,canada,new,toys,educational,zenith,wallet,mobile,direct,silver,express,west,summer,no,Sunday,2,25,16.06,2,25,8.03,12.63,3.4,40.12,0,4.3,20,9.74,3.91,0,2023,6,18,1,Not Returned
0,female,france,returning,fashion,shoes,valuemax,wallet,mobile,email,silver,pickup,south,summer,no,Sunday,2,40,55,1,30,16.5,4.39,3.69,46.58,4,4.5,621.3,21.62,10.07,0,2023,6,18,1,Not Returned
0,female,india,premium,home & kitchen,cookware,trendify,paypal,mobile,referral,gold,standard,east,summer,no,Sunday,2,48,233.98,2,0,0,2.94,33.39,504.29,10,3.7,5414.67,40.06,202.02,1,2023,6,18,1,Not Returned
0,female,united states,loyal,home & kitchen,furniture,trendify,wallet,desktop,direct,standard,express,central,summer,no,Monday,2,36,192,4,20,153.6,17,87.68,719.08,2,4.5,5684.68,21.63,155.54,1,2023,6,19,2,Not Returned
0,female,united kingdom,loyal,groceries,fresh produce,valuemax,credit card,mobile,email,silver,express,west,summer,no,Monday,2,59,7.72,5,10,3.86,15.99,1.25,51.98,3,5,1434.7,13.75,7.15,0,2023,6,19,2,Not Returned
0,female,india,new,toys,board games,urbanco,bank transfer,tablet,email,standard,express,south,summer,yes,Tuesday,2,44,34.63,2,0,0,13.56,6.65,89.47,2,4,876.63,20.05,17.94,0,2023,6,20,3,Not Returned
0,male,saudi arabia,loyal,fashion,women clothing,apex,bank transfer,mobile,referral,gold,standard,west,summer,no,Friday,2,36,69.94,3,15,31.47,7.56,18.99,204.9,5,4,3694.88,25.24,51.72,0,2023,6,23,6,Not Returned
0,male,india,returning,home & kitchen,appliances,valuemax,cash on delivery,mobile,direct,silver,standard,north,summer,no,Friday,2,37,166.96,1,0,0,0.92,14.99,182.87,6,4.6,3723.48,27.48,50.25,0,2023,6,23,6,Not Returned
0,female,india,new,home & kitchen,decor,apex,wallet,desktop,social media,standard,standard,west,summer,no,Friday,2,25,96.22,9,0,0,12.68,86.54,965.2,5,4.3,7282.15,31.57,304.71,1,2023,6,23,6,Not Returned
0,male,germany,premium,beauty,haircare,valuemax,debit card,mobile,direct,standard,standard,north,summer,no,Friday,2,40,43.38,2,0,0,9,6.67,102.43,4,4.7,2953.25,38.04,38.96,0,2023,6,23,6,Not Returned
0,female,saudi arabia,new,beauty,haircare,primeplus,paypal,tablet,referral,gold,standard,north,summer,no,Saturday,2,21,135.18,1,15,20.28,4.18,12.49,131.57,7,4.6,2410.05,35.27,46.4,0,2023,6,24,7,Not Returned
1,male,india,new,books,education,zenith,cash on delivery,desktop,organic search,gold,express,west,summer,yes,Saturday,2,55,40.03,4,20,32.02,12.83,14.9,155.83,4,3.8,579.75,6.91,10.77,0,2023,6,24,7,Returned
0,male,saudi arabia,returning,electronics,mobile,valuemax,paypal,desktop,social media,standard,express,west,summer,no,Saturday,2,43,852.68,5,15,639.51,21.95,204.54,3850.38,1,4.6,11402.48,16.01,616.45,1,2023,6,24,7,Not Returned
0,male,saudi arabia,returning,electronics,mobile,freshmart,paypal,desktop,social media,standard,standard,west,summer,no,Sunday,2,36,300.45,3,5,45.07,8.26,30.54,895.08,3,4.2,8370.57,18.07,161.74,1,2023,6,25,1,Not Returned
0,male,pakistan,premium,books,comics,ecolife,debit card,mobile,organic search,gold,standard,east,summer,no,Sunday,2,28,51.91,2,0,0,7.22,9.57,120.61,2,3.6,3355.49,25,30.15,0,2023,6,25,1,Returned
1,male,canada,new,fashion,women clothing,apex,cash on delivery,desktop,organic search,standard,standard,east,summer,no,Monday,2,43,58,3,10,17.4,2.5,19.42,178.52,2,4,497.59,11.46,20.46,0,2023,6,26,2,Not Returned
1,female,germany,new,sports,sportswear,primeplus,wallet,mobile,social media,standard,express,west,summer,yes,Monday,2,44,55.69,1,10,5.57,10.53,5.37,66.02,0,3,1046.52,6.62,4.37,0,2023,6,26,2,Returned
0,male,united states,loyal,electronics,mobile,primeplus,debit card,mobile,referral,standard,standard,central,summer,no,Wednesday,2,41,351,2,20,140.4,4.74,30.1,596.44,5,5,5693.28,18.71,111.59,1,2023,6,28,4,Not Returned
0,female,united kingdom,premium,home & kitchen,decor,apex,paypal,mobile,email,standard,pickup,central,summer,no,Wednesday,2,52,114.58,2,15,34.37,6.96,19.05,220.8,7,5,1848.59,18.7,41.29,0,2023,6,28,4,Not Returned
0,female,united kingdom,returning,home & kitchen,decor,freshmart,paypal,mobile,direct,platinum,standard,central,summer,no,Wednesday,2,30,192.24,3,0,0,3.94,68.36,649.02,4,4.2,9268.46,16.63,107.93,1,2023,6,28,4,Not Returned
0,female,australia,new,groceries,fresh produce,ecolife,cash on delivery,desktop,organic search,standard,standard,north,summer,no,Friday,2,42,17.51,1,20,3.5,5.76,1.37,21.14,4,4.6,20,22.84,4.83,0,2023,6,30,6,Not Returned
0,other,germany,loyal,fashion,shoes,zenith,debit card,mobile,direct,platinum,same day,north,summer,yes,Friday,2,18,89.22,3,10,26.77,17.15,29.49,287.53,0,4.1,1838.48,27.9,80.22,0,2023,6,30,6,Not Returned
