Order_Date,Year,Month,Day,Day_Of_Week,Quarter,Customer_Age,Customer_Gender,Country,City,Customer_Segment,Product_Category,Product_Subcategory,Brand,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Coupon_Used,Shipping_Cost,Tax_Amount,Order_Amount,Payment_Method,Device_Type,Traffic_Source,Membership_Status,Shipping_Method,Warehouse_Region,Delivery_Days,Order_Status,Returned,Review_Rating,Customer_Lifetime_Value,Profit_Margin_Percent,Profit_Amount,Season,Holiday_Season,High_Value_Order,prediction
2024-10-17,2024,10,17,Thursday,4,18,Female,Pakistan,New York,Returning,Toys,Action Figures,UrbanCo,48.82,3,40,58.58,Yes,7.22,9.77,104.87,Bank Transfer,Desktop,Paid Ads,Silver,Standard,East,5,Delivered,No,4.2,428.58,3,3.15,Autumn,No,No,No
2024-10-17,2024,10,17,Thursday,4,33,Male,Germany,Riyadh,New,Beauty,Fragrance,Zenith,57.86,4,0,0,No,3.27,13.18,247.89,Cash on Delivery,Mobile,Referral,Gold,Standard,West,5,Delivered,No,3.2,4528.81,33.68,83.49,Autumn,No,No,No
2024-10-18,2024,10,18,Friday,4,34,Female,United Kingdom,Berlin,Returning,Fashion,Women Clothing,Apex,59.43,2,10,11.89,Yes,13.46,8.17,128.6,Credit Card,Desktop,Referral,Gold,Express,West,4,Delivered,No,4,1325.36,25.42,32.69,Autumn,No,No,No
2024-10-18,2024,10,18,Friday,4,27,Female,France,Riyadh,Loyal,Fashion,Men Clothing,Apex,97.42,4,20,77.94,Yes,17.07,18.6,347.41,Debit Card,Mobile,Organic Search,Standard,Express,South,2,Delivered,No,4.7,5144.17,34.46,119.72,Autumn,No,No,No
2024-10-18,2024,10,18,Friday,4,48,Other,Saudi Arabia,New York,Returning,Groceries,Snacks,Apex,14.22,4,5,2.84,No,17.58,6.45,78.07,PayPal,Mobile,Organic Search,Standard,Express,South,6,Delivered,No,4.1,1514.63,31.72,24.76,Autumn,No,No,No
2024-10-19,2024,10,19,Saturday,4,62,Female,UAE,Mumbai,Returning,Home & Kitchen,Furniture,FreshMart,158.77,3,0,0,No,9.86,47.16,533.33,Debit Card,Mobile,Paid Ads,Silver,Standard,South,2,Delivered,No,4.1,9532.1,19.84,105.81,Autumn,No,Yes,Yes
2024-10-19,2024,10,19,Saturday,4,18,Female,India,Sydney,New,Electronics,Headphones,UrbanCo,337.15,2,10,67.43,Yes,6.07,69.77,682.71,Credit Card,Mobile,Organic Search,Standard,Standard,South,6,Delivered,No,4.4,11884.95,16.08,109.78,Autumn,No,Yes,Yes
2024-10-19,2024,10,19,Saturday,4,36,Female,United States,Mumbai,New,Home & Kitchen,Cookware,EcoLife,90.49,5,15,67.87,Yes,16.07,51.55,452.2,Wallet,Mobile,Referral,Standard,Express,West,2,Delivered,No,4,7316.5,12.21,55.21,Autumn,No,Yes,Yes
2024-10-20,2024,10,20,Sunday,4,60,Female,UAE,Sydney,Loyal,Groceries,Snacks,QuickCart,18.06,3,10,5.42,Yes,13.5,3.7,65.96,PayPal,Mobile,Direct,Standard,Express,West,4,Shipped,No,3.9,570.16,22.24,14.67,Autumn,No,No,No
2024-10-21,2024,10,21,Monday,4,18,Male,Canada,Paris,Returning,Electronics,Laptop,EcoLife,477.64,1,5,23.88,No,3.89,16.82,474.47,Debit Card,Mobile,Social Media,Standard,Standard,East,3,Delivered,No,4.7,5306.29,13.25,62.87,Autumn,No,Yes,Yes
2024-10-21,2024,10,21,Monday,4,35,Male,India,London,Returning,Toys,Educational,Apex,34.03,3,35,35.73,Yes,9.14,9.95,85.45,Bank Transfer,Desktop,Email,Standard,Standard,Central,9,Returned,Yes,1.7,383.19,6.89,5.89,Autumn,No,No,No
2024-10-21,2024,10,21,Monday,4,47,Male,Germany,Karachi,Returning,Electronics,Laptop,Nova,351.93,2,5,35.19,Yes,9.28,52.83,730.78,Credit Card,Mobile,Referral,Standard,Pickup,West,6,Processing,No,4.2,8978.11,29.37,214.63,Autumn,No,Yes,Yes
2024-10-22,2024,10,22,Tuesday,4,46,Male,United Kingdom,Paris,Returning,Fashion,Bags,UrbanCo,63.04,4,35,88.26,Yes,10.63,16.28,190.81,Debit Card,Desktop,Organic Search,Standard,Standard,Central,6,Delivered,No,3.8,2214.34,19.22,36.67,Autumn,No,No,No
2024-10-23,2024,10,23,Wednesday,4,64,Female,France,Sydney,Loyal,Fashion,Women Clothing,Trendify,115.56,1,20,23.11,Yes,20.06,5.22,117.73,PayPal,Mobile,Social Media,Standard,Same Day,West,0,Returned,Yes,2.8,1840.67,23.38,27.53,Autumn,No,No,No
2024-10-23,2024,10,23,Wednesday,4,44,Male,UAE,Paris,Returning,Electronics,Accessories,PrimePlus,796.82,5,5,199.2,No,10.77,206.71,4002.38,Debit Card,Mobile,Social Media,Standard,Standard,Central,5,Delivered,No,5,50000,15.77,631.18,Autumn,No,Yes,Yes
2024-10-23,2024,10,23,Wednesday,4,35,Female,India,Riyadh,New,Groceries,Beverages,EcoLife,41.06,3,10,12.32,Yes,6.81,3.72,121.39,Credit Card,Mobile,Referral,Silver,Standard,West,6,Delivered,No,3.6,1630.84,14.71,17.86,Autumn,No,No,No
2024-10-23,2024,10,23,Wednesday,4,48,Female,Canada,New York,Loyal,Groceries,Beverages,Trendify,11.09,3,25,8.32,Yes,14.96,3.16,43.07,PayPal,Tablet,Organic Search,Gold,Express,East,4,Shipped,No,4.9,1292.58,16.61,7.15,Autumn,No,No,No
2024-10-24,2024,10,24,Thursday,4,40,Female,Canada,Paris,Loyal,Electronics,Accessories,UrbanCo,452.95,3,20,271.77,Yes,13.36,110.25,1210.69,Bank Transfer,Mobile,Organic Search,Silver,Express,North,1,Returned,Yes,3.7,23418.09,13.93,168.65,Autumn,No,Yes,Yes
2024-10-24,2024,10,24,Thursday,4,20,Female,France,Karachi,Loyal,Electronics,Laptop,ValueMax,314.94,3,35,330.69,Yes,3.88,87.81,705.82,Cash on Delivery,Mobile,Email,Standard,Standard,South,3,Delivered,No,4.2,11322.03,7.01,49.48,Autumn,No,Yes,Yes
2024-10-24,2024,10,24,Thursday,4,18,Female,India,Karachi,New,Toys,Educational,Apex,19.67,6,15,17.7,Yes,5.93,11.8,118.05,Debit Card,Mobile,Referral,Gold,Standard,South,5,Delivered,No,5,1966.89,26.08,30.79,Autumn,No,No,No
2024-10-24,2024,10,24,Thursday,4,33,Female,Canada,Karachi,Returning,Electronics,Accessories,Apex,476.75,2,0,0,No,5.64,65.02,1024.16,Debit Card,Tablet,Organic Search,Standard,Pickup,North,5,Delivered,No,4.5,8325.48,19.01,194.69,Autumn,No,Yes,Yes
2024-10-25,2024,10,25,Friday,4,27,Female,United States,London,Loyal,Fashion,Bags,ValueMax,55.25,5,5,13.81,No,9.1,26.58,298.12,Bank Transfer,Mobile,Direct,Standard,Standard,North,2,Shipped,No,3.8,5496.4,50.83,151.53,Autumn,No,No,No
2024-10-26,2024,10,26,Saturday,4,21,Male,UAE,Sydney,New,Beauty,Haircare,Zenith,30.42,4,0,0,No,6.12,13.21,141.01,Credit Card,Desktop,Email,Silver,Standard,North,5,Delivered,No,5,1775.59,38.54,54.35,Autumn,No,No,No
2024-10-27,2024,10,27,Sunday,4,42,Female,India,New York,New,Sports,Fitness,EcoLife,64.27,2,30,38.56,Yes,15.29,11.63,116.9,Bank Transfer,Mobile,Referral,Standard,Express,South,5,Delivered,No,3,610.15,14.52,16.97,Autumn,No,No,No
2024-10-27,2024,10,27,Sunday,4,47,Female,France,Paris,Returning,Groceries,Snacks,Trendify,25.71,5,15,19.28,Yes,5.34,11.73,126.34,Cash on Delivery,Mobile,Organic Search,Gold,Standard,West,4,Delivered,No,3.5,398,21.1,26.66,Autumn,No,No,No
2024-10-27,2024,10,27,Sunday,4,25,Male,Germany,Mumbai,Returning,Sports,Fitness,Trendify,95.93,1,35,33.58,Yes,8.04,3.07,73.46,Credit Card,Desktop,Referral,Standard,Standard,South,4,Delivered,No,4.3,543.46,16.15,11.86,Autumn,No,No,No
2024-10-27,2024,10,27,Sunday,4,51,Male,Canada,Mumbai,New,Beauty,Skincare,PrimePlus,24.82,2,20,9.93,Yes,7.09,4.53,51.33,Wallet,Mobile,Email,Silver,Pickup,West,6,Shipped,No,4.5,747.6,36,18.48,Autumn,No,No,No
2024-10-27,2024,10,27,Sunday,4,37,Male,Saudi Arabia,Paris,Loyal,Home & Kitchen,Cookware,FreshMart,81.96,3,5,12.29,Yes,7.8,7.77,249.16,Bank Transfer,Mobile,Social Media,Standard,Standard,West,8,Delivered,No,4.2,4476.04,23.16,57.71,Autumn,No,No,No
2024-10-27,2024,10,27,Sunday,4,22,Female,Australia,Toronto,New,Fashion,Bags,Zenith,78.27,2,25,39.14,Yes,13.15,16.77,147.32,Cash on Delivery,Mobile,Direct,Standard,Express,North,1,Delivered,No,4.2,1950.7,19.82,29.2,Autumn,No,No,No
2024-10-28,2024,10,28,Monday,4,47,Male,India,London,Loyal,Groceries,Snacks,Apex,19.53,2,25,9.76,Yes,12.05,1.66,43.01,Credit Card,Mobile,Email,Standard,Express,East,8,Delivered,No,4.8,1386.42,15.98,6.87,Autumn,No,No,No
2024-10-28,2024,10,28,Monday,4,34,Male,India,New York,Returning,Books,Education,Trendify,20.35,3,0,0,No,8.95,4,74,Debit Card,Desktop,Email,Platinum,Express,North,0,Delivered,No,3.8,208.27,35.88,26.55,Autumn,No,No,No
2024-10-28,2024,10,28,Monday,4,44,Female,India,Sydney,Loyal,Electronics,Laptop,Zenith,383,2,30,229.8,Yes,25.91,66.3,628.41,Debit Card,Mobile,Organic Search,Silver,Same Day,North,1,Returned,Yes,4.9,6467.9,6.5,40.85,Autumn,No,Yes,Yes
2024-10-28,2024,10,28,Monday,4,44,Female,India,New York,Premium,Home & Kitchen,Furniture,QuickCart,160.94,1,0,0,No,0,8.64,169.58,PayPal,Mobile,Social Media,Platinum,Standard,South,3,Processing,No,5,2820.76,10.84,18.38,Autumn,No,No,No
2024-10-29,2024,10,29,Tuesday,4,30,Male,Saudi Arabia,Berlin,Returning,Books,Comics,FreshMart,19.82,4,10,7.93,Yes,10.57,6.61,88.53,Debit Card,Mobile,Organic Search,Standard,Standard,East,4,Delivered,No,3.9,1060.3,18.68,16.54,Autumn,No,No,No
2024-10-30,2024,10,30,Wednesday,4,32,Male,Canada,Karachi,Returning,Groceries,Fresh Produce,UrbanCo,20.72,2,25,10.36,Yes,5.78,2.93,39.79,Wallet,Tablet,Direct,Standard,Standard,South,5,Delivered,No,4.9,727.18,20.42,8.13,Autumn,No,No,No
2024-10-30,2024,10,30,Wednesday,4,40,Male,Germany,Berlin,Premium,Groceries,Snacks,EcoLife,28.91,3,10,8.67,Yes,10.81,3.43,92.3,PayPal,Mobile,Organic Search,Standard,Standard,Central,4,Shipped,No,4.4,2573.32,26.68,24.63,Autumn,No,No,No
2024-10-30,2024,10,30,Wednesday,4,43,Male,Pakistan,Berlin,Loyal,Toys,Puzzles,QuickCart,19.85,1,10,1.98,Yes,19.8,1.65,39.32,Cash on Delivery,Mobile,Email,Standard,Same Day,East,4,Delivered,No,5,1500.21,27.23,10.71,Autumn,No,No,No
2024-10-31,2024,10,31,Thursday,4,26,Male,Pakistan,Karachi,Loyal,Sports,Fitness,Nova,68.77,4,5,13.75,Yes,14.72,14.28,290.33,Debit Card,Mobile,Organic Search,Silver,Express,South,1,Returned,Yes,2.4,6145.95,31.41,91.19,Autumn,No,No,No
2024-10-31,2024,10,31,Thursday,4,28,Female,Pakistan,Toronto,Returning,Fashion,Bags,EcoLife,95.27,2,5,9.53,No,14.89,11.45,207.35,Debit Card,Mobile,Social Media,Platinum,Same Day,South,0,Delivered,No,3.4,2431.52,33.76,70,Autumn,No,No,No
2024-10-31,2024,10,31,Thursday,4,40,Male,UAE,London,Returning,Groceries,Beverages,PrimePlus,27.19,4,10,10.88,Yes,8,5.96,111.84,Wallet,Desktop,Direct,Gold,Standard,West,1,Processing,No,5,1498.49,23.89,26.72,Autumn,No,No,No
2024-10-31,2024,10,31,Thursday,4,46,Female,UAE,Sydney,Loyal,Sports,Sportswear,Zenith,56.82,3,40,68.18,Yes,14.19,5.15,121.62,Cash on Delivery,Mobile,Direct,Silver,Express,North,0,Delivered,No,4.2,1449.3,13.41,16.31,Autumn,No,No,No
2024-11-01,2024,11,1,Friday,4,39,Male,United States,Paris,Returning,Electronics,Laptop,Apex,1018.39,1,10,101.84,Yes,16.82,60.01,993.38,Bank Transfer,Mobile,Social Media,Standard,Express,West,1,Delivered,No,5,19211.02,15.9,157.95,Autumn,No,Yes,Yes
2024-11-01,2024,11,1,Friday,4,36,Male,France,New York,Loyal,Fashion,Men Clothing,Zenith,95.82,2,20,38.33,Yes,11.77,7.99,173.07,Credit Card,Mobile,Paid Ads,Gold,Express,Central,4,Returned,Yes,2.4,1879.56,42.89,74.23,Autumn,No,No,No
2024-11-01,2024,11,1,Friday,4,52,Male,Pakistan,Riyadh,New,Books,Non-Fiction,Zenith,18.22,2,30,10.93,Yes,16.08,3.92,45.51,Credit Card,Mobile,Direct,Standard,Express,East,3,Returned,Yes,2.1,51.3,11.89,5.41,Autumn,Yes,No,No
2024-11-02,2024,11,2,Saturday,4,28,Male,Pakistan,Paris,Returning,Groceries,Beverages,UrbanCo,23.45,4,15,14.07,Yes,8.43,4.72,92.88,Wallet,Mobile,Email,Standard,Standard,North,3,Delivered,No,3.8,388.51,29.74,27.62,Autumn,No,No,No
2024-11-02,2024,11,2,Saturday,4,47,Male,India,Toronto,Returning,Groceries,Beverages,Apex,23.69,5,10,11.84,Yes,9.43,7.06,123.1,Cash on Delivery,Desktop,Social Media,Silver,Standard,North,6,Delivered,No,5,2394.1,22.94,28.24,Autumn,No,No,No
2024-11-02,2024,11,2,Saturday,4,41,Female,Australia,New York,New,Toys,Puzzles,Nova,30.62,2,30,18.37,Yes,7.72,5.08,55.67,Credit Card,Mobile,Email,Standard,Standard,East,5,Processing,No,3.9,672.44,28.41,15.82,Autumn,Yes,No,No
2024-11-03,2024,11,3,Sunday,4,26,Female,Germany,Sydney,Returning,Electronics,Headphones,Zenith,472.24,4,20,377.79,Yes,6.43,171.33,1688.93,PayPal,Desktop,Organic Search,Standard,Standard,North,6,Delivered,No,2.7,29445.16,4.64,78.37,Autumn,Yes,Yes,Yes
2024-11-04,2024,11,4,Monday,4,42,Male,United States,Dubai,Loyal,Beauty,Fragrance,Trendify,53.9,5,5,13.48,No,26.53,11.98,294.53,Cash on Delivery,Mobile,Social Media,Silver,Same Day,West,2,Delivered,No,3.3,3235.13,28.51,83.97,Autumn,Yes,No,No
2024-11-04,2024,11,4,Monday,4,25,Female,United Kingdom,Berlin,New,Fashion,Women Clothing,Apex,87.43,2,25,43.72,Yes,2.56,10.27,143.97,Bank Transfer,Desktop,Direct,Standard,Standard,North,2,Shipped,No,4.5,2264.3,35.71,51.41,Autumn,Yes,No,No
2024-11-04,2024,11,4,Monday,4,40,Male,UAE,Paris,Returning,Books,Non-Fiction,EcoLife,17.43,1,5,0.87,No,1.95,1.25,19.76,Bank Transfer,Mobile,Social Media,Gold,Standard,North,5,Processing,No,3.7,612.23,12.43,2.46,Autumn,Yes,No,No
2024-11-05,2024,11,5,Tuesday,4,43,Male,Canada,Paris,Loyal,Beauty,Makeup,PrimePlus,81.91,4,25,81.91,Yes,15.8,34.44,295.97,Credit Card,Desktop,Email,Standard,Express,South,4,Delivered,No,4,1649.89,17,50.31,Autumn,Yes,No,No
2024-11-05,2024,11,5,Tuesday,4,33,Male,Pakistan,Paris,New,Electronics,Mobile,PrimePlus,430.12,1,30,129.04,Yes,18.92,15.75,335.75,Debit Card,Mobile,Referral,Standard,Same Day,West,3,Returned,Yes,2.5,2598,19.21,64.5,Autumn,Yes,No,Yes
2024-11-05,2024,11,5,Tuesday,4,31,Male,Canada,Sydney,Premium,Groceries,Beverages,Zenith,10.04,5,15,7.53,Yes,26.32,5.22,74.21,Debit Card,Mobile,Direct,Standard,Same Day,East,5,Delivered,No,3.3,2372.67,26.46,19.64,Autumn,No,No,No
2024-11-06,2024,11,6,Wednesday,4,37,Male,UAE,London,Returning,Home & Kitchen,Furniture,Zenith,182.52,2,15,54.76,Yes,6.98,19.82,337.08,PayPal,Mobile,Paid Ads,Standard,Standard,North,5,Delivered,No,4.4,1128.39,9.84,33.17,Autumn,No,No,Yes
2024-11-06,2024,11,6,Wednesday,4,20,Female,Australia,Sydney,Premium,Electronics,Laptop,Trendify,361.1,2,10,72.22,Yes,18.54,57.93,726.45,Debit Card,Mobile,Organic Search,Standard,Express,South,2,Processing,No,4.1,5636.92,24.81,180.23,Autumn,No,Yes,Yes
2024-11-06,2024,11,6,Wednesday,4,54,Female,United States,London,New,Electronics,Headphones,Nova,354.24,4,30,425.09,Yes,5.87,44.74,1042.48,Bank Transfer,Mobile,Organic Search,Standard,Standard,South,4,Delivered,No,4.3,5317.55,9.87,102.89,Autumn,No,Yes,Yes
2024-11-07,2024,11,7,Thursday,4,48,Male,UAE,Paris,New,Fashion,Men Clothing,EcoLife,41.39,2,5,4.14,No,22.18,9.72,110.54,Wallet,Mobile,Referral,Silver,Same Day,West,2,Delivered,No,3.7,1069.67,43.14,47.69,Autumn,No,No,No
2024-11-07,2024,11,7,Thursday,4,35,Female,France,Paris,Returning,Groceries,Fresh Produce,UrbanCo,20.57,3,10,6.17,Yes,17.41,2.64,75.59,Debit Card,Mobile,Direct,Silver,Express,North,3,Shipped,No,4.6,248.5,15.5,11.72,Autumn,No,No,No
2024-11-07,2024,11,7,Thursday,4,41,Female,United Kingdom,Sydney,Returning,Fashion,Women Clothing,QuickCart,49.98,4,25,49.98,Yes,24.53,11.41,185.88,Wallet,Desktop,Paid Ads,Standard,Same Day,North,3,Delivered,No,4.9,2382.11,21.14,39.3,Autumn,Yes,No,No
2024-11-08,2024,11,8,Friday,4,50,Male,Pakistan,Dubai,Premium,Groceries,Snacks,Zenith,16.98,5,30,25.47,Yes,9.85,5.98,75.26,Credit Card,Mobile,Referral,Standard,Standard,East,5,Delivered,No,4.4,2079.27,23.78,17.9,Autumn,Yes,No,No
2024-11-08,2024,11,8,Friday,4,34,Male,Canada,Paris,Returning,Home & Kitchen,Appliances,FreshMart,77.79,2,0,0,No,3.85,16.41,175.84,Debit Card,Desktop,Direct,Standard,Pickup,East,7,Delivered,No,4.2,1878.03,17.89,31.46,Autumn,No,No,No
2024-11-08,2024,11,8,Friday,4,53,Male,Canada,Toronto,New,Electronics,Mobile,FreshMart,121.69,3,5,18.25,No,9.9,39.46,396.18,Wallet,Mobile,Email,Standard,Pickup,West,4,Delivered,No,5,5767.15,9.18,36.37,Autumn,No,Yes,Yes
2024-11-08,2024,11,8,Friday,4,50,Female,UAE,Mumbai,Loyal,Electronics,Mobile,FreshMart,387.57,5,20,387.57,Yes,0,177.2,1727.48,Debit Card,Tablet,Organic Search,Platinum,Standard,Central,7,Shipped,No,4.8,5083.7,3,51.82,Autumn,Yes,Yes,Yes
2024-11-08,2024,11,8,Friday,4,36,Female,Canada,Dubai,Loyal,Toys,Action Figures,FreshMart,27.41,2,20,10.96,Yes,6.21,6.41,56.48,PayPal,Mobile,Social Media,Silver,Standard,East,6,Processing,No,3.8,921.52,24.72,13.96,Autumn,No,No,No
2024-11-09,2024,11,9,Saturday,4,52,Male,United States,Toronto,Returning,Groceries,Snacks,QuickCart,26.63,6,15,23.97,Yes,10.78,14.39,160.98,Wallet,Mobile,Referral,Silver,Standard,North,6,Delivered,No,4.2,3183.06,13.81,22.23,Autumn,No,No,No
2024-11-09,2024,11,9,Saturday,4,33,Female,India,Riyadh,Returning,Books,Non-Fiction,EcoLife,19.68,2,0,0,No,14.39,3.21,56.96,PayPal,Mobile,Organic Search,Standard,Express,South,0,Processing,No,5,928.5,24.84,14.15,Autumn,Yes,No,No
2024-11-09,2024,11,9,Saturday,4,64,Female,France,Mumbai,Loyal,Groceries,Fresh Produce,UrbanCo,17.51,1,5,0.88,Yes,10.87,1.91,29.41,PayPal,Desktop,Social Media,Gold,Express,North,2,Delivered,No,3.9,1131.71,22.7,6.68,Autumn,No,No,No
2024-11-09,2024,11,9,Saturday,4,33,Male,India,Mumbai,Premium,Home & Kitchen,Appliances,Nova,220.53,3,15,99.24,Yes,16.18,28.82,607.35,PayPal,Mobile,Referral,Silver,Express,Central,3,Cancelled,No,3.8,4098.58,15.91,96.63,Autumn,No,Yes,No
2024-11-10,2024,11,10,Sunday,4,39,Male,Canada,New York,Premium,Electronics,Mobile,PrimePlus,488.01,3,15,219.6,Yes,7.72,72.93,1325.08,Cash on Delivery,Desktop,Email,Standard,Standard,North,8,Shipped,No,4.5,7011.34,10.77,142.71,Autumn,Yes,Yes,Yes
2024-11-11,2024,11,11,Monday,4,36,Female,United States,Riyadh,Loyal,Electronics,Laptop,QuickCart,451.75,2,5,45.18,Yes,16.39,28.36,903.07,Wallet,Mobile,Referral,Standard,Express,South,3,Delivered,No,3.6,5627.17,20.74,187.3,Autumn,Yes,Yes,Yes
2024-11-11,2024,11,11,Monday,4,59,Male,Germany,Paris,New,Fashion,Men Clothing,Zenith,138.43,6,15,124.59,Yes,6.68,52.44,765.11,Bank Transfer,Mobile,Organic Search,Silver,Standard,East,4,Cancelled,No,4,11349.45,30.06,229.99,Autumn,No,Yes,No
2024-11-11,2024,11,11,Monday,4,34,Male,Germany,Dubai,Returning,Fashion,Women Clothing,UrbanCo,95.76,2,5,9.58,No,7.46,13.06,202.46,Credit Card,Mobile,Referral,Silver,Standard,Central,7,Delivered,No,4.4,2659.43,23.54,47.66,Autumn,No,No,No
2024-11-11,2024,11,11,Monday,4,40,Male,United Kingdom,New York,Returning,Home & Kitchen,Cookware,FreshMart,271.7,3,0,0,No,0,48.98,864.08,Bank Transfer,Mobile,Referral,Gold,Standard,North,6,Cancelled,No,4.3,11998.5,20.82,179.9,Autumn,No,Yes,Yes
2024-11-11,2024,11,11,Monday,4,49,Male,UAE,Berlin,Premium,Groceries,Fresh Produce,UrbanCo,7.75,3,25,5.81,Yes,24.06,1.92,43.42,Bank Transfer,Desktop,Email,Standard,Same Day,West,4,Cancelled,No,4.9,1395.97,24.28,10.54,Autumn,Yes,No,No
2024-11-11,2024,11,11,Monday,4,18,Male,United States,New York,Loyal,Books,Non-Fiction,Trendify,26.38,4,10,10.55,Yes,5.03,8.59,108.59,Debit Card,Mobile,Email,Standard,Standard,West,7,Delivered,No,4.7,2222.65,18.01,19.56,Autumn,Yes,No,No
2024-11-12,2024,11,12,Tuesday,4,25,Female,Saudi Arabia,New York,Returning,Groceries,Fresh Produce,PrimePlus,12.85,3,0,0,No,15.63,2.14,56.32,PayPal,Mobile,Direct,Standard,Express,Central,1,Delivered,No,3.9,807.62,19.89,11.2,Autumn,No,No,No
2024-11-12,2024,11,12,Tuesday,4,48,Female,France,Karachi,New,Groceries,Snacks,Trendify,8.45,3,0,0,No,22.66,0.8,48.81,Bank Transfer,Desktop,Social Media,Standard,Same Day,North,2,Shipped,No,4.1,843.67,16.1,7.86,Autumn,No,No,No
2024-11-12,2024,11,12,Tuesday,4,50,Male,Australia,New York,Returning,Electronics,Headphones,Zenith,350.09,6,15,315.08,Yes,8.91,233.14,2027.51,Debit Card,Desktop,Direct,Silver,Standard,South,6,Delivered,No,3.8,23683.97,11.11,225.26,Autumn,No,Yes,Yes
2024-11-12,2024,11,12,Tuesday,4,36,Male,Pakistan,London,Returning,Groceries,Fresh Produce,Zenith,10.22,1,25,2.56,Yes,3.91,0.92,12.49,Debit Card,Mobile,Email,Standard,Pickup,South,5,Delivered,No,4.3,104.32,13.34,1.67,Autumn,Yes,No,No
2024-11-13,2024,11,13,Wednesday,4,41,Male,Germany,Paris,New,Fashion,Bags,Apex,162.9,3,15,73.31,Yes,7.2,54.3,476.89,Cash on Delivery,Mobile,Social Media,Silver,Standard,Central,5,Delivered,No,4.1,3681.31,19.08,90.99,Autumn,Yes,Yes,No
2024-11-13,2024,11,13,Wednesday,4,36,Female,Pakistan,Paris,New,Electronics,Accessories,PrimePlus,402.43,2,0,0,No,6.17,82.83,893.86,Debit Card,Mobile,Social Media,Standard,Standard,Central,6,Cancelled,No,3.8,3613.64,12,107.26,Autumn,No,Yes,Yes
2024-11-13,2024,11,13,Wednesday,4,37,Male,France,Berlin,Returning,Home & Kitchen,Decor,PrimePlus,200.43,6,10,120.26,Yes,20.74,39.18,1142.24,Wallet,Mobile,Email,Silver,Express,West,0,Cancelled,No,4.9,11480,18.03,205.95,Autumn,No,Yes,Yes
2024-11-13,2024,11,13,Wednesday,4,48,Female,Canada,Dubai,Returning,Electronics,Headphones,QuickCart,213.7,3,20,128.22,Yes,4.19,22.68,539.75,Credit Card,Desktop,Social Media,Gold,Standard,South,6,Cancelled,No,4.4,3429.97,3,16.19,Autumn,No,Yes,Yes
2024-11-13,2024,11,13,Wednesday,4,31,Male,Australia,London,Premium,Toys,Educational,EcoLife,46.58,5,10,23.29,Yes,22.67,20.54,252.82,Cash on Delivery,Mobile,Referral,Standard,Same Day,East,0,Delivered,No,4,4186.64,27.72,70.08,Autumn,Yes,No,No
2024-11-13,2024,11,13,Wednesday,4,26,Female,Australia,New York,Returning,Groceries,Dairy,UrbanCo,9.03,3,0,0,No,4.43,2.27,33.79,Wallet,Tablet,Referral,Gold,Standard,North,9,Returned,Yes,2.3,303.24,18.53,6.26,Autumn,No,No,No
2024-11-14,2024,11,14,Thursday,4,36,Male,UAE,Riyadh,New,Beauty,Haircare,Apex,84.49,5,10,42.24,Yes,21.69,39.34,441.24,Bank Transfer,Mobile,Paid Ads,Silver,Express,South,2,Processing,No,4.1,4539.46,36.75,162.16,Autumn,No,Yes,No
2024-11-14,2024,11,14,Thursday,4,26,Male,Canada,Karachi,Premium,Beauty,Skincare,Trendify,69.11,1,10,6.91,Yes,3.37,6.55,72.12,Debit Card,Mobile,Paid Ads,Gold,Pickup,West,3,Delivered,No,4.1,1850.74,38.57,27.82,Autumn,Yes,No,No
2024-11-14,2024,11,14,Thursday,4,39,Female,United States,Riyadh,Premium,Electronics,Accessories,Zenith,415.22,2,10,83.04,Yes,12.65,89.87,849.92,Bank Transfer,Desktop,Referral,Standard,Express,Central,5,Shipped,No,4,12207.8,25.5,216.73,Autumn,Yes,Yes,Yes
2024-11-14,2024,11,14,Thursday,4,63,Female,United Kingdom,Toronto,New,Beauty,Makeup,Trendify,28.45,4,30,34.14,Yes,9.26,13.11,102.03,PayPal,Desktop,Referral,Silver,Standard,Central,6,Delivered,No,3.4,804.12,36.72,37.47,Autumn,Yes,No,No
2024-11-14,2024,11,14,Thursday,4,39,Female,India,Riyadh,Returning,Books,Fiction,FreshMart,14.31,4,30,17.17,Yes,5.95,6.44,52.46,Cash on Delivery,Desktop,Organic Search,Standard,Standard,Central,6,Returned,Yes,3.6,377.35,14.98,7.86,Autumn,Yes,No,No
2024-11-14,2024,11,14,Thursday,4,34,Female,India,Mumbai,Loyal,Groceries,Snacks,PrimePlus,14.8,3,30,13.32,Yes,21.46,1.86,54.4,Bank Transfer,Mobile,Paid Ads,Standard,Express,West,6,Delivered,No,3.9,1356.56,12.73,6.93,Autumn,No,No,No
2024-11-14,2024,11,14,Thursday,4,39,Male,Saudi Arabia,New York,Returning,Beauty,Skincare,FreshMart,40.42,3,10,12.13,Yes,7.91,14.15,131.19,Cash on Delivery,Mobile,Paid Ads,Silver,Pickup,South,7,Shipped,No,3.8,1509.8,16.43,21.55,Autumn,Yes,No,No
2024-11-15,2024,11,15,Friday,4,59,Female,Saudi Arabia,Riyadh,New,Sports,Sportswear,PrimePlus,85.39,3,10,25.62,Yes,6.18,21.29,258.02,Wallet,Desktop,Organic Search,Standard,Standard,West,9,Returned,Yes,2.4,994.23,3,7.74,Autumn,Yes,No,No
