returned,customer_gender,country,customer_segment,product_category,product_subcategory,brand,payment_method,device_type,traffic_source,membership_status,shipping_method,warehouse_region,season,holiday_season,day_of_week,quarter,customer_age,unit_price,quantity,discount_percent,discount_amount,shipping_cost,tax_amount,order_amount,delivery_days,review_rating,customer_lifetime_value,profit_margin_percent,profit_amount,high_value_order,order_year,order_month,order_day,order_dow
0,female,germany,loyal,fashion,men clothing,trendify,paypal,mobile,paid ads,standard,same day,central,spring,no,Wednesday,1.0,54.0,39.76,3.0,20.0,23.86,17.12,9.22,121.76,3.0,5.0,2117.42,23.9,29.1,0.0,2023.0,3.0,15.0,4.0
0,male,germany,returning,toys,educational,freshmart,bank transfer,mobile,paid ads,silver,same day,central,spring,no,Wednesday,1.0,47.0,23.27,4.0,15.0,13.96,24.2,7.2,110.52,3.0,4.0,1914.96,21.37,23.62,0.0,2023.0,3.0,15.0,4.0
0,male,canada,returning,sports,sportswear,freshmart,debit card,mobile,direct,silver,standard,east,spring,no,Wednesday,1.0,20.0,89.64,4.0,10.0,35.86,10.86,31.74,365.3,4.0,4.2,3139.77,13.47,49.21,0.0,2023.0,3.0,15.0,4.0
0,male,uae,returning,groceries,fresh produce,apex,bank transfer,mobile,referral,standard,standard,central,spring,no,Wednesday,1.0,45.0,23.82,2.0,5.0,2.38,7.9,5.31,58.47,6.0,4.5,617.96,7.72,4.51,0.0,2023.0,3.0,15.0,4.0
0,female,united kingdom,new,electronics,accessories,valuemax,paypal,mobile,organic search,standard,pickup,west,spring,yes,Wednesday,1.0,20.0,399.11,1.0,35.0,139.69,8.3,17.99,285.71,3.0,3.9,3484.18,5.34,15.26,0.0,2023.0,3.0,15.0,4.0
0,male,united states,loyal,fashion,women clothing,quickcart,debit card,tablet,social media,standard,standard,east,spring,no,Wednesday,1.0,18.0,31.18,3.0,25.0,23.38,5.91,8.45,84.52,1.0,4.2,957.42,9.84,8.32,0.0,2023.0,3.0,15.0,4.0
0,male,pakistan,loyal,groceries,dairy,primeplus,debit card,mobile,paid ads,standard,standard,central,spring,no,Wednesday,1.0,27.0,9.34,3.0,0.0,0.0,6.03,2.62,36.67,9.0,4.9,807.19,32.63,11.97,0.0,2023.0,3.0,15.0,4.0
0,female,uae,premium,electronics,laptop,apex,bank transfer,desktop,email,standard,express,south,spring,no,Wednesday,1.0,30.0,936.76,3.0,5.0,140.51,16.15,157.76,2843.68,4.0,4.3,7267.92,11.79,335.27,1.0,2023.0,3.0,15.0,4.0
0,other,united states,new,home & kitchen,decor,urbanco,bank transfer,mobile,organic search,silver,standard,central,spring,no,Wednesday,1.0,42.0,124.09,1.0,0.0,0.0,3.47,12.21,139.77,3.0,4.6,2129.86,34.28,47.91,0.0,2023.0,3.0,15.0,4.0
0,male,germany,returning,home & kitchen,appliances,apex,cash on delivery,mobile,referral,standard,standard,west,spring,no,Wednesday,1.0,46.0,117.72,3.0,10.0,35.32,5.25,14.32,337.41,5.0,4.2,1081.91,21.92,73.96,0.0,2023.0,3.0,15.0,4.0
0,male,india,new,toys,puzzles,primeplus,debit card,tablet,email,standard,same day,west,spring,no,Wednesday,1.0,47.0,75.25,1.0,35.0,26.34,23.9,6.46,79.27,7.0,5.0,712.13,22.25,17.64,0.0,2023.0,3.0,15.0,4.0
0,female,india,new,groceries,beverages,primeplus,wallet,mobile,social media,standard,express,south,spring,no,Wednesday,1.0,49.0,15.34,3.0,20.0,9.2,18.07,1.89,56.78,5.0,4.0,851.17,5.62,3.19,0.0,2023.0,3.0,15.0,4.0
0,female,france,new,electronics,laptop,primeplus,cash on delivery,desktop,referral,standard,standard,north,spring,no,Wednesday,1.0,35.0,250.18,4.0,5.0,50.04,4.58,48.38,1003.64,7.0,5.0,15420.82,18.29,183.57,1.0,2023.0,3.0,15.0,4.0
0,male,canada,returning,groceries,snacks,primeplus,credit card,mobile,paid ads,silver,express,west,spring,no,Wednesday,1.0,35.0,15.84,5.0,5.0,3.96,18.86,7.49,101.59,1.0,5.0,353.23,25.88,26.29,0.0,2023.0,3.0,15.0,4.0
0,female,france,loyal,groceries,snacks,zenith,cash on delivery,mobile,paid ads,silver,pickup,central,spring,no,Wednesday,1.0,29.0,11.84,3.0,10.0,3.55,8.38,2.15,42.5,7.0,4.4,1169.24,14.47,6.15,0.0,2023.0,3.0,15.0,4.0
1,female,australia,returning,home & kitchen,decor,zenith,cash on delivery,mobile,email,standard,standard,north,spring,no,Wednesday,1.0,31.0,172.61,3.0,0.0,0.0,10.46,41.42,569.71,4.0,2.6,10346.23,14.18,80.78,1.0,2023.0,3.0,15.0,4.0
1,female,australia,premium,fashion,bags,urbanco,debit card,desktop,referral,silver,pickup,south,spring,no,Wednesday,1.0,39.0,99.26,2.0,25.0,49.63,9.17,23.67,181.73,5.0,3.3,4714.97,17.71,32.18,0.0,2023.0,3.0,15.0,4.0
0,male,pakistan,loyal,electronics,accessories,ecolife,credit card,desktop,direct,standard,pickup,west,spring,no,Wednesday,1.0,22.0,384.96,4.0,0.0,0.0,9.7,49.16,1598.7,5.0,4.6,17983.38,16.31,260.75,1.0,2023.0,3.0,15.0,4.0
0,female,india,loyal,toys,board games,primeplus,cash on delivery,mobile,email,standard,pickup,south,spring,no,Wednesday,1.0,26.0,37.19,3.0,10.0,11.16,6.83,4.39,111.63,5.0,3.8,1842.17,14.39,16.06,0.0,2023.0,3.0,15.0,4.0
0,female,united states,loyal,home & kitchen,decor,trendify,debit card,desktop,email,standard,express,east,spring,no,Wednesday,1.0,41.0,252.18,2.0,0.0,0.0,12.47,50.01,566.84,3.0,5.0,11136.59,10.36,58.72,1.0,2023.0,3.0,15.0,4.0
1,female,united states,returning,electronics,headphones,nova,debit card,mobile,organic search,standard,express,north,spring,no,Wednesday,1.0,46.0,399.76,2.0,10.0,79.95,14.18,69.06,802.81,2.0,4.0,10602.55,20.01,160.64,1.0,2023.0,3.0,15.0,4.0
0,female,germany,returning,fashion,men clothing,zenith,bank transfer,tablet,social media,gold,express,south,spring,no,Wednesday,1.0,40.0,111.29,5.0,35.0,194.76,14.55,62.04,438.28,2.0,4.0,4135.83,37.81,165.71,1.0,2023.0,3.0,15.0,4.0
0,female,canada,new,electronics,laptop,primeplus,paypal,desktop,email,standard,pickup,north,spring,no,Thursday,1.0,55.0,650.16,3.0,25.0,487.62,8.27,197.71,1668.84,2.0,4.0,9447.7,23.07,385.0,1.0,2023.0,3.0,16.0,5.0
0,female,united states,new,electronics,accessories,apex,debit card,mobile,organic search,standard,pickup,north,spring,no,Thursday,1.0,51.0,433.85,3.0,0.0,0.0,10.38,140.75,1452.68,3.0,4.3,24472.83,24.5,355.91,1.0,2023.0,3.0,16.0,5.0
0,female,uae,new,groceries,snacks,valuemax,credit card,mobile,email,gold,express,south,spring,no,Thursday,1.0,30.0,15.5,2.0,25.0,7.75,9.37,3.4,36.02,2.0,4.7,261.74,11.47,4.13,0.0,2023.0,3.0,16.0,5.0
1,female,pakistan,returning,groceries,snacks,primeplus,paypal,desktop,email,standard,standard,north,spring,no,Thursday,1.0,65.0,27.76,3.0,5.0,4.16,8.01,6.46,93.59,13.0,3.4,1352.42,14.43,13.51,0.0,2023.0,3.0,16.0,5.0
0,female,saudi arabia,premium,fashion,bags,trendify,wallet,desktop,social media,silver,standard,east,spring,no,Thursday,1.0,34.0,55.96,5.0,0.0,0.0,11.18,16.66,307.64,4.0,5.0,7297.02,41.57,127.89,0.0,2023.0,3.0,16.0,5.0
0,female,canada,returning,fashion,shoes,apex,wallet,desktop,organic search,silver,standard,central,spring,no,Thursday,1.0,39.0,37.31,2.0,10.0,7.46,6.19,4.7,78.05,3.0,3.3,404.59,22.49,17.55,0.0,2023.0,3.0,16.0,5.0
0,female,germany,returning,sports,equipment,primeplus,paypal,tablet,referral,gold,standard,north,spring,no,Thursday,1.0,46.0,54.08,3.0,15.0,24.34,6.1,10.32,154.32,5.0,3.0,889.9,17.09,26.37,0.0,2023.0,3.0,16.0,5.0
0,female,australia,returning,electronics,mobile,ecolife,paypal,mobile,referral,standard,standard,east,spring,no,Thursday,1.0,38.0,300.23,3.0,0.0,0.0,10.54,45.4,956.63,4.0,3.7,16384.28,25.99,248.63,1.0,2023.0,3.0,16.0,5.0
0,male,germany,new,home & kitchen,cookware,valuemax,credit card,desktop,direct,standard,express,north,spring,no,Thursday,1.0,43.0,249.24,5.0,20.0,249.24,16.13,134.13,1147.22,0.0,4.6,22780.62,26.85,308.03,1.0,2023.0,3.0,16.0,5.0
0,male,canada,returning,electronics,mobile,quickcart,debit card,mobile,paid ads,platinum,standard,south,spring,no,Thursday,1.0,43.0,698.34,1.0,10.0,69.83,0.0,66.03,694.54,4.0,3.4,11856.59,29.93,207.88,1.0,2023.0,3.0,16.0,5.0
0,female,saudi arabia,returning,fashion,men clothing,freshmart,debit card,mobile,direct,standard,express,east,spring,no,Thursday,1.0,46.0,50.88,1.0,5.0,2.54,15.57,2.48,66.39,4.0,5.0,868.39,36.92,24.51,0.0,2023.0,3.0,16.0,5.0
0,female,germany,loyal,beauty,skincare,apex,paypal,desktop,direct,standard,express,west,spring,no,Thursday,1.0,37.0,41.13,3.0,20.0,24.68,16.95,11.22,126.88,1.0,3.5,1982.66,16.51,20.95,0.0,2023.0,3.0,16.0,5.0
0,male,france,new,toys,action figures,trendify,paypal,mobile,paid ads,standard,standard,south,spring,no,Thursday,1.0,32.0,31.17,2.0,0.0,0.0,8.61,4.62,75.57,5.0,4.3,1168.97,19.87,15.02,0.0,2023.0,3.0,16.0,5.0
0,male,united states,returning,toys,board games,nova,credit card,mobile,paid ads,standard,pickup,east,spring,no,Thursday,1.0,68.0,48.38,4.0,25.0,48.38,6.49,9.53,161.16,5.0,2.7,1345.97,29.21,47.07,0.0,2023.0,3.0,16.0,5.0
0,female,france,returning,groceries,fresh produce,urbanco,paypal,desktop,organic search,standard,express,south,spring,no,Thursday,1.0,18.0,11.49,3.0,35.0,12.06,16.83,1.44,40.68,6.0,2.7,803.06,13.81,5.62,0.0,2023.0,3.0,16.0,5.0
0,male,united states,returning,electronics,accessories,freshmart,bank transfer,mobile,organic search,standard,standard,central,spring,no,Thursday,1.0,29.0,822.31,3.0,0.0,0.0,6.78,144.44,2618.15,3.0,3.2,47453.71,22.55,590.39,1.0,2023.0,3.0,16.0,5.0
0,female,germany,premium,electronics,headphones,urbanco,bank transfer,mobile,paid ads,gold,pickup,north,spring,yes,Thursday,1.0,18.0,287.19,4.0,0.0,0.0,4.97,63.93,1217.66,7.0,2.9,5962.04,27.69,337.17,1.0,2023.0,3.0,16.0,5.0
0,female,france,new,fashion,women clothing,valuemax,bank transfer,mobile,referral,standard,standard,south,spring,no,Thursday,1.0,51.0,85.02,3.0,0.0,0.0,4.28,24.64,283.98,9.0,2.8,2687.45,38.95,110.61,0.0,2023.0,3.0,16.0,5.0
0,female,france,new,toys,puzzles,ecolife,credit card,tablet,referral,standard,express,east,spring,no,Friday,1.0,48.0,32.65,5.0,15.0,24.49,18.29,5.23,162.28,1.0,3.8,638.52,29.66,48.13,0.0,2023.0,3.0,17.0,6.0
0,female,united states,returning,groceries,dairy,primeplus,bank transfer,mobile,direct,standard,standard,west,spring,no,Friday,1.0,32.0,56.2,3.0,5.0,8.43,7.56,17.42,185.15,8.0,4.7,1219.81,13.94,25.81,0.0,2023.0,3.0,17.0,6.0
0,female,india,new,electronics,laptop,zenith,wallet,mobile,social media,standard,express,south,spring,no,Friday,1.0,37.0,273.88,5.0,10.0,136.94,16.15,129.69,1378.3,2.0,4.3,19461.53,15.22,209.78,1.0,2023.0,3.0,17.0,6.0
0,male,saudi arabia,returning,sports,fitness,primeplus,credit card,mobile,referral,standard,standard,north,spring,no,Friday,1.0,18.0,53.06,1.0,30.0,15.92,2.47,2.18,41.79,6.0,4.4,80.88,23.82,9.95,0.0,2023.0,3.0,17.0,6.0
0,other,india,returning,electronics,headphones,quickcart,wallet,desktop,social media,standard,express,north,spring,no,Friday,1.0,30.0,251.98,1.0,20.0,50.4,12.61,16.26,230.45,1.0,4.8,4565.14,24.92,57.43,0.0,2023.0,3.0,17.0,6.0
0,female,united states,returning,groceries,beverages,zenith,credit card,mobile,social media,standard,standard,central,spring,yes,Friday,1.0,29.0,24.29,4.0,0.0,0.0,10.53,10.55,118.24,6.0,4.2,2190.18,32.9,38.9,0.0,2023.0,3.0,17.0,6.0
0,female,united kingdom,returning,groceries,dairy,freshmart,cash on delivery,mobile,email,silver,express,central,spring,no,Friday,1.0,20.0,10.82,2.0,10.0,2.16,12.69,0.71,32.88,2.0,4.0,398.75,29.04,9.55,0.0,2023.0,3.0,17.0,6.0
1,female,uae,returning,home & kitchen,cookware,urbanco,cash on delivery,mobile,paid ads,standard,express,central,spring,no,Friday,1.0,31.0,77.08,3.0,5.0,11.56,13.95,17.99,251.62,5.0,2.8,708.4,12.34,31.05,0.0,2023.0,3.0,17.0,6.0
0,male,australia,premium,sports,equipment,ecolife,cash on delivery,desktop,paid ads,gold,express,north,spring,no,Friday,1.0,34.0,67.67,2.0,0.0,0.0,12.94,16.23,164.51,6.0,3.5,2702.51,18.82,30.96,0.0,2023.0,3.0,17.0,6.0
0,male,united kingdom,new,fashion,shoes,freshmart,wallet,mobile,direct,standard,standard,south,spring,yes,Friday,1.0,53.0,66.69,2.0,20.0,26.68,5.62,15.26,127.58,2.0,4.5,2481.54,27.07,34.54,0.0,2023.0,3.0,17.0,6.0
0,male,saudi arabia,loyal,sports,equipment,freshmart,debit card,tablet,organic search,standard,standard,south,spring,no,Friday,1.0,47.0,91.96,5.0,20.0,91.96,8.76,32.68,409.28,5.0,4.7,2474.52,15.33,62.74,1.0,2023.0,3.0,17.0,6.0
0,male,india,new,sports,outdoor,freshmart,bank transfer,desktop,referral,standard,standard,east,spring,no,Friday,1.0,18.0,112.8,8.0,0.0,0.0,14.73,33.03,950.16,4.0,5.0,10873.97,28.54,271.18,1.0,2023.0,3.0,17.0,6.0
0,male,pakistan,loyal,home & kitchen,appliances,primeplus,credit card,mobile,referral,gold,express,central,spring,no,Friday,1.0,48.0,108.01,3.0,10.0,32.4,11.0,19.34,321.97,4.0,4.9,5435.72,19.54,62.91,0.0,2023.0,3.0,17.0,6.0
0,female,germany,returning,books,comics,apex,credit card,desktop,direct,standard,express,east,spring,no,Friday,1.0,53.0,20.33,2.0,0.0,0.0,14.65,4.28,59.59,8.0,4.3,731.15,22.52,13.42,0.0,2023.0,3.0,17.0,6.0
0,male,france,new,home & kitchen,decor,nova,cash on delivery,desktop,referral,standard,standard,north,spring,no,Friday,1.0,39.0,149.25,3.0,0.0,0.0,5.49,42.92,496.16,9.0,3.6,9364.45,10.92,54.18,1.0,2023.0,3.0,17.0,6.0
0,male,united states,loyal,fashion,bags,quickcart,wallet,mobile,organic search,standard,same day,south,spring,no,Friday,1.0,39.0,78.91,3.0,30.0,71.02,22.87,26.23,214.81,0.0,3.9,1239.92,29.12,62.55,0.0,2023.0,3.0,17.0,6.0
0,male,united kingdom,loyal,groceries,beverages,valuemax,bank transfer,mobile,social media,silver,standard,east,spring,no,Friday,1.0,22.0,28.0,3.0,10.0,8.4,8.74,7.52,91.86,8.0,4.1,2265.63,20.6,18.92,0.0,2023.0,3.0,17.0,6.0
0,female,pakistan,returning,books,comics,primeplus,credit card,desktop,email,standard,pickup,south,spring,no,Friday,1.0,47.0,18.52,4.0,0.0,0.0,11.23,5.76,91.07,8.0,3.7,304.38,20.63,18.79,0.0,2023.0,3.0,17.0,6.0
0,female,uae,returning,electronics,mobile,urbanco,debit card,mobile,paid ads,silver,standard,central,spring,no,Friday,1.0,33.0,294.06,5.0,20.0,294.06,5.8,175.56,1357.6,5.0,4.1,4566.77,3.0,40.73,1.0,2023.0,3.0,17.0,6.0
1,male,saudi arabia,new,groceries,snacks,trendify,bank transfer,desktop,referral,standard,express,west,spring,no,Friday,1.0,52.0,13.4,5.0,25.0,16.75,22.21,6.41,78.87,2.0,3.8,1156.87,16.12,12.71,0.0,2023.0,3.0,17.0,6.0
0,male,uae,loyal,fashion,women clothing,trendify,cash on delivery,mobile,paid ads,standard,express,south,spring,no,Friday,1.0,29.0,39.43,2.0,35.0,27.6,13.35,4.81,69.42,2.0,3.5,1617.84,11.41,7.92,0.0,2023.0,3.0,17.0,6.0
0,female,saudi arabia,new,electronics,headphones,apex,cash on delivery,tablet,referral,silver,standard,south,spring,no,Friday,1.0,42.0,503.04,4.0,15.0,301.82,8.62,195.81,1914.77,7.0,4.3,23347.11,12.92,247.39,1.0,2023.0,3.0,17.0,6.0
1,female,saudi arabia,loyal,fashion,women clothing,valuemax,wallet,mobile,social media,platinum,express,north,spring,no,Friday,1.0,31.0,50.18,3.0,0.0,0.0,9.41,17.41,177.36,6.0,4.8,2050.6,27.88,49.45,0.0,2023.0,3.0,17.0,6.0
1,female,australia,returning,fashion,bags,urbanco,wallet,mobile,social media,gold,standard,central,spring,no,Friday,1.0,62.0,83.62,3.0,25.0,62.72,6.54,19.41,214.09,5.0,2.1,2992.76,27.59,59.07,0.0,2023.0,3.0,17.0,6.0
0,female,germany,returning,groceries,fresh produce,valuemax,debit card,desktop,social media,standard,express,south,spring,no,Friday,1.0,51.0,16.13,2.0,10.0,3.23,16.89,2.93,48.85,1.0,3.7,552.9,31.21,15.25,0.0,2023.0,3.0,17.0,6.0
0,male,saudi arabia,new,sports,outdoor,primeplus,cash on delivery,mobile,direct,standard,express,north,spring,no,Friday,1.0,62.0,98.77,4.0,0.0,0.0,15.81,29.35,440.24,6.0,3.8,2636.41,16.28,71.67,1.0,2023.0,3.0,17.0,6.0
0,male,india,returning,books,education,freshmart,debit card,mobile,email,standard,express,east,spring,no,Saturday,1.0,25.0,10.12,1.0,30.0,3.04,14.45,0.86,22.39,7.0,5.0,62.42,22.32,5.0,0.0,2023.0,3.0,18.0,7.0
0,male,india,premium,electronics,mobile,nova,paypal,desktop,email,standard,standard,south,spring,yes,Saturday,1.0,39.0,657.89,3.0,30.0,592.1,8.42,235.56,1625.55,4.0,5.0,30824.17,12.21,198.48,1.0,2023.0,3.0,18.0,7.0
0,female,france,loyal,sports,equipment,primeplus,paypal,desktop,social media,gold,express,central,spring,no,Saturday,1.0,42.0,56.1,5.0,0.0,0.0,15.2,14.02,309.72,3.0,3.3,6838.04,35.44,109.76,0.0,2023.0,3.0,18.0,7.0
0,male,united states,returning,home & kitchen,appliances,freshmart,debit card,mobile,referral,standard,standard,central,spring,no,Saturday,1.0,39.0,176.81,2.0,0.0,0.0,6.32,15.33,375.27,5.0,5.0,2877.21,21.63,81.17,0.0,2023.0,3.0,18.0,7.0
0,female,united states,returning,beauty,haircare,quickcart,cash on delivery,tablet,organic search,platinum,standard,north,spring,no,Saturday,1.0,40.0,76.42,2.0,0.0,0.0,0.0,11.97,164.81,8.0,4.2,1164.73,24.35,40.13,0.0,2023.0,3.0,18.0,7.0
1,male,uae,returning,books,fiction,apex,paypal,desktop,organic search,platinum,pickup,north,spring,no,Saturday,1.0,19.0,34.87,3.0,15.0,15.69,1.66,3.18,93.76,7.0,1.7,1692.14,11.5,10.78,0.0,2023.0,3.0,18.0,7.0
0,male,united kingdom,returning,books,fiction,trendify,credit card,desktop,referral,standard,standard,south,spring,no,Saturday,1.0,32.0,24.22,3.0,10.0,7.27,8.2,7.57,81.16,2.0,4.0,722.49,13.67,11.09,0.0,2023.0,3.0,18.0,7.0
0,male,india,new,home & kitchen,decor,valuemax,cash on delivery,mobile,organic search,standard,standard,north,spring,no,Saturday,1.0,47.0,340.36,2.0,15.0,102.11,5.71,46.23,630.55,7.0,4.7,11599.53,12.42,78.31,1.0,2023.0,3.0,18.0,7.0
1,female,united states,returning,groceries,dairy,nova,debit card,mobile,referral,silver,standard,north,spring,no,Saturday,1.0,45.0,9.15,2.0,0.0,0.0,5.97,2.01,26.28,7.0,1.8,543.62,35.01,9.2,0.0,2023.0,3.0,18.0,7.0
0,female,pakistan,loyal,electronics,accessories,zenith,cash on delivery,desktop,direct,silver,pickup,south,spring,yes,Saturday,1.0,43.0,629.11,4.0,15.0,377.47,11.94,95.62,2246.53,7.0,4.5,44917.45,17.67,396.96,1.0,2023.0,3.0,18.0,7.0
0,male,united states,returning,fashion,shoes,apex,debit card,mobile,referral,standard,express,north,spring,no,Saturday,1.0,21.0,50.87,4.0,0.0,0.0,15.89,14.21,233.58,3.0,5.0,1012.58,27.51,64.26,0.0,2023.0,3.0,18.0,7.0
0,male,uae,returning,fashion,shoes,freshmart,wallet,desktop,organic search,silver,standard,east,spring,no,Saturday,1.0,31.0,98.22,1.0,0.0,0.0,9.66,5.57,113.45,5.0,5.0,2325.91,28.34,32.15,0.0,2023.0,3.0,18.0,7.0
0,female,uae,returning,toys,educational,freshmart,bank transfer,mobile,social media,silver,standard,east,spring,yes,Saturday,1.0,40.0,50.92,5.0,10.0,25.46,10.97,27.51,267.62,1.0,5.0,3744.04,3.7,9.9,0.0,2023.0,3.0,18.0,7.0
0,male,united kingdom,returning,beauty,makeup,valuemax,credit card,mobile,direct,silver,express,south,spring,no,Saturday,1.0,32.0,27.12,2.0,10.0,5.42,15.58,6.08,70.48,6.0,3.2,1198.36,30.5,21.5,0.0,2023.0,3.0,18.0,7.0
0,female,india,returning,groceries,beverages,nova,debit card,desktop,organic search,gold,standard,south,spring,no,Saturday,1.0,24.0,27.03,2.0,30.0,16.22,4.87,3.8,46.51,7.0,4.7,205.71,30.22,14.06,0.0,2023.0,3.0,18.0,7.0
0,female,india,returning,fashion,bags,valuemax,cash on delivery,desktop,paid ads,silver,pickup,east,spring,no,Saturday,1.0,26.0,61.17,2.0,30.0,36.7,5.75,13.91,105.3,6.0,3.8,1002.08,23.22,24.45,0.0,2023.0,3.0,18.0,7.0
0,male,united kingdom,returning,groceries,fresh produce,zenith,cash on delivery,tablet,email,standard,standard,north,spring,no,Saturday,1.0,31.0,14.12,1.0,0.0,0.0,3.43,0.74,18.29,7.0,4.1,395.56,27.35,5.0,0.0,2023.0,3.0,18.0,7.0
0,male,australia,new,beauty,skincare,primeplus,wallet,desktop,direct,standard,express,central,spring,no,Saturday,1.0,32.0,85.45,5.0,15.0,64.09,16.42,20.65,400.23,6.0,4.3,1133.92,13.11,52.47,1.0,2023.0,3.0,18.0,7.0
0,female,saudi arabia,returning,home & kitchen,cookware,zenith,credit card,desktop,email,platinum,standard,east,spring,no,Saturday,1.0,36.0,184.04,4.0,15.0,110.42,1.79,25.88,653.41,8.0,4.7,4952.92,12.75,83.31,1.0,2023.0,3.0,18.0,7.0
0,male,pakistan,loyal,groceries,fresh produce,primeplus,bank transfer,mobile,social media,gold,standard,south,spring,no,Saturday,1.0,47.0,10.48,3.0,0.0,0.0,4.95,1.41,37.8,5.0,4.4,744.12,29.99,11.34,0.0,2023.0,3.0,18.0,7.0
0,female,india,loyal,home & kitchen,appliances,primeplus,wallet,desktop,social media,standard,standard,south,spring,no,Saturday,1.0,18.0,190.15,4.0,15.0,114.09,10.6,78.58,735.69,6.0,3.9,8953.44,5.07,37.3,1.0,2023.0,3.0,18.0,7.0
0,female,germany,loyal,toys,action figures,trendify,cash on delivery,mobile,organic search,standard,standard,south,spring,no,Saturday,1.0,36.0,46.45,4.0,15.0,27.87,8.17,19.35,185.45,5.0,4.4,4275.62,23.05,42.75,0.0,2023.0,3.0,18.0,7.0
0,female,india,premium,beauty,fragrance,ecolife,debit card,tablet,email,platinum,express,east,spring,no,Saturday,1.0,38.0,33.8,1.0,0.0,0.0,6.57,2.36,42.73,3.0,3.9,1832.79,25.63,10.95,0.0,2023.0,3.0,18.0,7.0
0,other,india,loyal,fashion,women clothing,freshmart,debit card,mobile,referral,gold,standard,west,spring,no,Sunday,1.0,54.0,92.44,2.0,15.0,27.73,3.2,12.59,172.94,6.0,4.1,4512.36,20.14,34.83,0.0,2023.0,3.0,19.0,1.0
0,female,pakistan,returning,groceries,fresh produce,apex,credit card,mobile,direct,standard,express,central,spring,no,Sunday,1.0,40.0,42.99,3.0,35.0,45.14,14.47,13.06,111.36,5.0,3.8,446.13,3.82,4.25,0.0,2023.0,3.0,19.0,1.0
0,male,germany,loyal,fashion,women clothing,zenith,debit card,tablet,direct,gold,standard,south,spring,no,Sunday,1.0,38.0,86.48,1.0,0.0,0.0,0.83,7.83,95.14,5.0,4.2,1798.09,45.4,43.19,0.0,2023.0,3.0,19.0,1.0
0,female,pakistan,loyal,fashion,bags,freshmart,credit card,mobile,direct,standard,same day,west,spring,no,Sunday,1.0,54.0,36.37,2.0,5.0,3.64,21.8,6.3,97.2,0.0,4.3,1019.09,26.02,25.29,0.0,2023.0,3.0,19.0,1.0
0,male,uae,new,electronics,mobile,zenith,debit card,mobile,paid ads,standard,standard,west,spring,no,Sunday,1.0,52.0,357.48,2.0,15.0,107.24,7.62,56.49,671.83,5.0,4.3,3069.84,3.0,20.15,1.0,2023.0,3.0,19.0,1.0
0,female,germany,returning,home & kitchen,appliances,freshmart,credit card,mobile,social media,standard,standard,east,spring,no,Sunday,1.0,24.0,210.77,2.0,15.0,63.23,5.71,16.76,380.78,6.0,4.5,4406.92,20.6,78.44,0.0,2023.0,3.0,19.0,1.0
0,female,saudi arabia,returning,toys,action figures,freshmart,paypal,mobile,social media,silver,standard,north,spring,no,Sunday,1.0,53.0,17.31,5.0,25.0,21.64,8.28,9.22,82.41,8.0,3.5,884.72,10.13,8.35,0.0,2023.0,3.0,19.0,1.0
0,female,saudi arabia,premium,books,non-fiction,nova,credit card,mobile,referral,standard,standard,south,spring,no,Sunday,1.0,36.0,24.14,3.0,10.0,7.24,7.15,2.94,75.27,4.0,4.6,1888.63,12.78,9.62,0.0,2023.0,3.0,19.0,1.0
0,female,uae,returning,toys,educational,valuemax,paypal,desktop,paid ads,gold,standard,south,spring,no,Sunday,1.0,18.0,35.12,3.0,0.0,0.0,5.88,10.84,122.08,1.0,3.2,2424.1,25.35,30.95,0.0,2023.0,3.0,19.0,1.0
0,female,pakistan,returning,sports,equipment,freshmart,wallet,mobile,paid ads,standard,pickup,east,spring,no,Sunday,1.0,32.0,111.82,2.0,0.0,0.0,8.84,16.0,248.48,6.0,3.7,1630.32,28.05,69.7,0.0,2023.0,3.0,19.0,1.0
0,female,germany,returning,books,comics,primeplus,wallet,desktop,paid ads,standard,standard,west,spring,no,Sunday,1.0,25.0,40.17,1.0,25.0,10.04,5.09,3.15,38.37,4.0,4.4,199.6,9.44,3.62,0.0,2023.0,3.0,19.0,1.0
1,female,united states,new,home & kitchen,furniture,nova,paypal,mobile,direct,silver,pickup,east,spring,yes,Sunday,1.0,44.0,289.77,4.0,0.0,0.0,7.78,89.71,1256.57,3.0,3.0,13837.53,18.5,232.47,1.0,2023.0,3.0,19.0,1.0
